Year,Date,Location,Observer,Transect,Quadrat,S.filiforme,T.testudinum,H.wrightii,Halophilastipulacae,PecentSeagrassCover,NumberShoots,NumberShootsH.stipulacae ,SubquadratSize(cmsquared),Height(mm),Height(mm)H.stipulacea,CalculatedSpeciesHeight(mm),PercentMACA,PercentEpiphytes,Grazing/Notes,
2022,11/2/22,South,"GO, KP, CJ",7,21,10,0,0,40,50,5,5,0.04,80,80,,2,,,
2022,11/2/22,South,"GO, KP, CJ",7,23,0,0,0,90,90,11,11,0.04,57,57,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,24,5,0,0,80,85,4,4,0.04,48,48,,0,,,
2022,11/2/22,South,"GO, KP, CJ",7,25,0,0,0,30,30,12,12,0.04,45,45,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,3,0,0,0,65,65,8,8,0.04,54,54,,2,,,
2022,11/2/22,Central,"GO, KP, CJ",8,4,0,0,0,70,70,10,10,0.04,53,53,,5,,,
2022,11/2/22,Central,"GO, KP, CJ",8,9,0,0,0,65,65,16,16,0.04,49,49,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,11,0,0,4,60,64,8,8,0.04,50,50,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,13,0,0,0,65,65,10,10,0.04,40,40,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,16,0,0,0,50,50,13,13,0.04,57,57,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,21,0,0,0,70,70,16,16,0.04,53,53,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,23,0,0,0,60,60,11,11,0.04,46,46,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,24,0,0,0,75,75,8,8,0.04,47,47,,0,,,
2022,11/2/22,Central,"GO, KP, CJ",8,25,0,0,0,70,70,13,13,0.04,50,50,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,1,0,0,0,40,40,2,2,0.04,15,15,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,2,0,0,0,5,5,3,3,0.04,20,20,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,3,0,0,0,12,12,1,1,0.04,24,24,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,4,0,0,0,2,2,2,2,0.04,42,42,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,12,2,0,0,10,12,5,5,0.04,32,32,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,16,0,0,0,20,20,7,7,0.04,53,53,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,19,0,0,0,15,15,9,9,0.04,58,58,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,20,0,0,0,50,50,13,13,0.04,30,30,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,21,5,0,0,40,45,10,10,0.04,51,51,,0,,,
2022,11/2/22,North,"GO, KP, CJ",9,24,0,0,0,45,45,14,14,0.04,45,45,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,1,16,0,0,40,56,20,16,0.04,89,89,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,2,4,0,0,80,84,18,14,0.04,50,50,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,3,8,0,0,84,92,10,9,0.04,52,,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,4,4,0,0,88,92,14,11,0.04,60,60,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,5,0,0,0,92,92,15,15,0.04,34,34,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,6,0,0,0,92,92,12,12,0.04,87,87,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,7,2,0,0,80,82,11,11,0.04,47,47,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,8,6,0,0,48,54,10,9,0.04,17,17,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,9,6,0,0,4,10,8,8,0.04,52,52,,0,,,
2022,11/2/22,South,"SS,JS, DB",10,10,4,0,0,56,60,21,10,0.04,68,68,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,1,4,0,0,62,66,10,9,0.04,42.5,42.5,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,2,4,0,0,40,44,13,10,0.04,22.5,22.5,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,3,2,0,0,16,18,16,10,0.04,15,15,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,4,4,0,0,20,24,15,7,0.04,121,121,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,5,4,0,0,8,12,13,8,0.04,23,23,,8,,,
2022,11/2/22,Central,"SS,JS, DB",11,6,2,0,0,20,22,13,13,0.04,22,22,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,7,4,0,0,16,20,13,8,0.04,13,13,,0,,,
2022,11/2/22,Central,"SS,JS, DB",11,8,0,0,0,68,68,8,8,0.04,32,32,,8,,,
2022,11/2/22,Central,"SS,JS, DB",11,9,0,0,0,84,84,11,11,0.04,46,46,,4,,,
2022,11/2/22,Central,"SS,JS, DB",11,10,0,0,0,80,80,9,9,0.04,65,65,,16,,one large sea star,
2022,11/2/22,North,"SS,JS, DB",12,1,0,0,0,8,8,5,5,0.04,20,20,,0,,,
2022,11/2/22,North,"SS,JS, DB",12,2,0,0,0,16,16,9,9,0.04,20,20,,0,,,
2022,11/2/22,North,"SS,JS, DB",12,3,0,0,0,4,4,3,3,0.04,35,35,,20,,,
2022,11/2/22,North,"SS,JS, DB",12,4,0,0,0,24,24,6,6,0.04,56,56,,8,,,
2022,11/2/22,North,"SS,JS, DB",12,5,0,0,0,40,40,8,8,0.04,34,34,,10,,,
2022,11/2/22,North,"SS,JS, DB",12,6,0,0,0,32,32,9,9,0.04,40,40,,10,,,
2022,11/2/22,North,"SS,JS, DB",12,7,0,0,0,72,72,9,9,0.04,42,42,,8,,,
2022,11/2/22,North,"SS,JS, DB",12,8,0,0,0,84,84,15,15,0.04,23.5,23.5,,0,,,
2022,11/2/22,North,"SS,JS, DB",12,9,0,0,0,72,72,11,11,0.04,36,36,,0,,,
2022,11/2/22,North,"SS,JS, DB",12,10,0,0,0,76,76,14,14,0.04,60,60,,4,,,
