"","Common.Names","Date","Site_Number","Depth_Bin","Fish_Number","Size","Observer","data.entry.questions","Common_Names","X","Size_Bins","Scientific.Names","Family"
"1075","Slippery Dick ","2/12/23",1,"Intermediate",43,"3-4cm","Kianna","","Pipefish Species",NA,"51","Halichoeres bivittatus","Labridae"
"1076","Slippery Dick ","2/16/23",7,"Shallow",1416,"3-4cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1077","Slippery Dick ","2/24/23",16,"Intermediate",1008,"4-5cm","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1078","Slippery Dick ","2/24/23",16,"Intermediate",1009,"4-5cm","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1079","Slippery Dick ","2/25/23",21,"Intermediate",602,"<2","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1080","Slippery Dick ","2/22/23",15,"Intermediate",447,"<2","Sabrina","","",NA,"","Halichoeres bivittatus","Labridae"
"1081","Slippery Dick ","2/24/23",16,"Intermediate",983,"2-3cm","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1082","Slippery Dick ","2/18/23",9,"Intermediate",246,"2-3cm","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1083","Slippery Dick ","2/25/23",20,"Deep",877,"<2","Darian","","",NA,"","Halichoeres bivittatus","Labridae"
"1084","Slippery Dick ","2/16/23",7,"Shallow",1423,"6-10cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1085","Slippery Dick ","2/26/23",21,"Shallow",769,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1086","Slippery Dick ","2/12/23",2,"Intermediate",137,"3-4cm","Darian ","","",NA,"141","Halichoeres bivittatus","Labridae"
"1087","Slippery Dick ","2/18/23",10,"Shallow",1386,"<2","Kianna","","",NA,"","Halichoeres bivittatus","Labridae"
"1088","Slippery Dick ","2/16/23",6,"Shallow",320,"2-3cm","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1089","Slippery Dick ","2/16/23",7,"Shallow",1429,"6-10cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1090","Slippery Dick ","2/18/23",10,"Shallow",1389,"2-3cm","Kianna","","",NA,"","Halichoeres bivittatus","Labridae"
"1091","Slippery Dick ","2/16/23",5,"Deep",323,"2-3cm","Avery","","",NA,"","Halichoeres bivittatus","Labridae"
"1092","Slippery Dick ","2/25/23",20,"Intermediate",570,"3-4cm","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1093","Slippery Dick ","2/21/23",13,"Shallow",1360,"2-3cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1094","Slippery Dick ","2/18/23",8,"Shallow",1486,"<2","Kianna ","","",NA,"","Halichoeres bivittatus","Labridae"
"1095","Slippery Dick ","2/16/23",7,"Shallow",1461,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1096","Slippery Dick ","2/16/23",7,"Shallow",1422,"6-10cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1097","Slippery Dick ","2/16/23",7,"Shallow",1462,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1098","Slippery Dick ","2/12/23",2,"Deep",10,"3-4cm","Avery","","Butterflyfish Species",NA,"23","Halichoeres bivittatus","Labridae"
"1099","Slippery Dick ","2/16/23",7,"Shallow",1412,"<2","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1100","Slippery Dick ","2/24/23",17,"Deep",1111,"<2","James","","",NA,"","Halichoeres bivittatus","Labridae"
"1101","Slippery Dick ","2/18/23",9,"Intermediate",252,"3-4cm","Sabrina","","",NA,"","Halichoeres bivittatus","Labridae"
"1102","Slippery Dick ","2/25/23",20,"Intermediate",582,"2-3cm","Sabrina","","",NA,"","Halichoeres bivittatus","Labridae"
"1103","Slippery Dick ","2/16/23",7,"Shallow",1468,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1104","Slippery Dick ","2/21/23",13,"Shallow",1358,"2-3cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1105","Slippery Dick ","2/21/23",13,"Shallow",1359,"2-3cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1106","Slippery Dick ","2/24/23",16,"Intermediate",1010,"6-10cm","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1107","Slippery Dick ","2/16/23",7,"Shallow",1420,"4-5cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1108","Slippery Dick ","2/16/23",7,"Shallow",1460,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1109","Slippery Dick ","2/26/23",21,"Shallow",766,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1110","Slippery Dick ","2/26/23",22,"Shallow",806,"<2","Avery","","",NA,"","Halichoeres bivittatus","Labridae"
"1111","Slippery Dick ","2/12/23",2,"Deep",9,"2-3cm","Avery","","Butter Hamlet",NA,"22","Halichoeres bivittatus","Labridae"
"1112","Slippery Dick ","2/16/23",7,"Shallow",1464,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1113","Slippery Dick ","2/16/23",7,"Shallow",1426,"6-10cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1114","Slippery Dick ","2/25/23",20,"Intermediate",566,"<2","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1115","Slippery Dick ","2/12/23",2,"Intermediate",138,"3-4cm","Darian ","","",NA,"142","Halichoeres bivittatus","Labridae"
"1116","Slippery Dick ","2/25/23",19,"Shallow",623,"<2","Kianna","","",NA,"","Halichoeres bivittatus","Labridae"
"1117","Slippery Dick ","2/16/23",7,"Shallow",1417,"3-4cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1118","Slippery Dick ","2/16/23",7,"Shallow",1418,"3-4cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1119","Slippery Dick ","2/16/23",7,"Shallow",1428,"6-10cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1120","Slippery Dick ","2/25/23",20,"Intermediate",568,"<2","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1121","Slippery Dick ","2/12/23",1,"Intermediate",46,"3-4cm","Kianna","","Porkfish",NA,"54","Halichoeres bivittatus","Labridae"
"1122","Slippery Dick ","2/26/23",21,"Shallow",765,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1123","Slippery Dick ","2/16/23",7,"Shallow",1419,"4-5cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1124","Slippery Dick ","2/12/23",2,"Shallow",89,"2-3cm","Madi","","Doctor Fish",NA,"93","Halichoeres bivittatus","Labridae"
"1125","Slippery Dick ","2/26/23",21,"Shallow",767,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1126","Slippery Dick ","2/21/23",13,"Shallow",1365,"2-3cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1127","Slippery Dick ","2/16/23",7,"Shallow",1465,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1128","Slippery Dick ","2/16/23",7,"Shallow",1466,"3-4cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1129","Slippery Dick ","2/18/23",10,"Deep",1179,"4-5cm","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1130","Slippery Dick ","2/25/23",20,"Intermediate",569,"2-3cm","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1131","Slippery Dick ","2/16/23",4,"Intermediate",193,"2-3cm","Stef","","",NA,"197","Halichoeres bivittatus","Labridae"
"1132","Slippery Dick ","2/12/23",1,"Intermediate",45,"3-4cm","Kianna","","Porgy Family ",NA,"53","Halichoeres bivittatus","Labridae"
"1133","Slippery Dick ","2/26/23",21,"Shallow",764,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1134","Slippery Dick ","2/21/23",13,"Shallow",1335,"3-4cm","Madi","","",NA,"","Halichoeres bivittatus","Labridae"
"1135","Slippery Dick ","2/26/23",23,"Intermediate",802,"<2","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1136","Slippery Dick ","2/12/23",2,"Intermediate",134,"2-3cm","Darian ","","",NA,"138","Halichoeres bivittatus","Labridae"
"1137","Slippery Dick ","2/26/23",23,"Intermediate",803,"2-3cm","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1138","Slippery Dick ","2/12/23",2,"Intermediate",135,"2-3cm","Darian ","","",NA,"139","Halichoeres bivittatus","Labridae"
"1139","Slippery Dick ","2/26/23",21,"Shallow",770,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1140","Slippery Dick ","2/21/23",13,"Shallow",1356,"2-3cm","Jordan ","","",NA,"","Halichoeres bivittatus","Labridae"
"1141","Slippery Dick ","2/12/23",2,"Intermediate",136,"3-4cm","Darian ","","",NA,"140","Halichoeres bivittatus","Labridae"
"1142","Slippery Dick ","2/24/23",17,"Intermediate",1060,"6-10cm","Stefanie","","",NA,"","Halichoeres bivittatus","Labridae"
"1143","Slippery Dick ","2/16/23",7,"Shallow",1427,"6-10cm","Stef","","",NA,"","Halichoeres bivittatus","Labridae"
"1144","Slippery Dick ","2/26/23",21,"Shallow",768,"<2","Jordan","","",NA,"","Halichoeres bivittatus","Labridae"
"1145","Slippery Dick ","2/25/23",20,"Intermediate",567,"<2","Karl","","",NA,"","Halichoeres bivittatus","Labridae"
"1146","Slippery Dick ","2/12/23",1,"Intermediate",44,"3-4cm","Kianna","","Pipefish Species",NA,"52","Halichoeres bivittatus","Labridae"
"1147","Smooth Puffer","2/21/23",14,"Intermediate",298,"<2","Stef","","",NA,"","Lagocephalus laevigatus ","Tetraodontidae"
"1148","Spanish Grunt","2/16/23",5,"Deep",359,"3-4cm","James","","",NA,"","Haemulon macrostomum","Haemulidae"
"1149","Spanish Grunt","2/18/23",8,"Intermediate",239,"<2","Sabrina","","",NA,"","Haemulon macrostomum","Haemulidae"
"1150","Stoplight Parrotfish","2/24/23",16,"Deep",974,"2-3cm","James","","",NA,"","Sparisoma viride ","Scaridae"
"1151","Striped Parrotfish","2/24/23",16,"Intermediate",986,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1152","Striped Parrotfish","2/16/23",6,"Intermediate",216,"<2","Avery","","",NA,"","Scarus iseri","Scaridae"
"1153","Striped Parrotfish","2/22/23",14,"Shallow",456,"<2","James","","",NA,"","Scarus iseri","Scaridae"
"1154","Striped Parrotfish","2/24/23",16,"Intermediate",987,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1155","Striped Parrotfish","2/21/23",13,"Intermediate",289,"2-3cm","Kianna","","",NA,"","Scarus iseri","Scaridae"
"1156","Striped Parrotfish","2/25/23",20,"Deep",907,"<2","Greg","","",NA,"","Scarus iseri","Scaridae"
"1157","Striped Parrotfish","2/16/23",7,"Shallow",1476,"3-4cm","Jordan ","","",NA,"","Scarus iseri","Scaridae"
"1158","Striped Parrotfish","2/25/23",20,"Deep",908,"<2","Greg","","",NA,"","Scarus iseri","Scaridae"
"1159","Striped Parrotfish","2/24/23",17,"Intermediate",1034,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1160","Striped Parrotfish","2/25/23",19,"Intermediate",634,"<2","Kianna","","",NA,"","Scarus iseri","Scaridae"
"1161","Striped Parrotfish","2/25/23",20,"Deep",882,"3-4cm","Darian","","",NA,"","Scarus iseri","Scaridae"
"1162","Striped Parrotfish","2/25/23",20,"Deep",389,"<2","Greg","","",NA,"","Scarus iseri","Scaridae"
"1163","Striped Parrotfish","2/12/23",3,"Intermediate",37,"<2","Natalie","","Masked Goby",NA,"45","Scarus iseri","Scaridae"
"1164","Striped Parrotfish","2/16/23",7,"Shallow",1472,"3-4cm","Jordan ","","",NA,"","Scarus iseri","Scaridae"
"1165","Striped Parrotfish","2/16/23",7,"Shallow",1475,"3-4cm","Jordan ","","",NA,"","Scarus iseri","Scaridae"
"1166","Striped Parrotfish","2/21/23",13,"Intermediate",288,"2-3cm","Kianna","","",NA,"","Scarus iseri","Scaridae"
"1167","Striped Parrotfish","2/24/23",16,"Intermediate",985,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1168","Striped Parrotfish","2/21/23",13,"Shallow",1348,"6-10cm","Jordan ","","",NA,"","Scarus iseri","Scaridae"
"1169","Striped Parrotfish","2/12/23",2,"Shallow",94,"2-3cm","Madi","","unknown blenny",NA,"98","Scarus iseri","Scaridae"
"1170","Striped Parrotfish","2/21/23",13,"Shallow",1347,"6-10cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1171","Striped Parrotfish","2/24/23",16,"Intermediate",989,"2-3cm","Karl","","",NA,"","Scarus iseri","Scaridae"
"1172","Striped Parrotfish","2/25/23",20,"Deep",390,"<2","Greg","","",NA,"","Scarus iseri","Scaridae"
"1173","Striped Parrotfish","2/16/23",6,"Intermediate",210,"2-3cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1174","Striped Parrotfish","2/25/23",21,"Intermediate",604,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1175","Striped Parrotfish","2/16/23",8,"Deep",158,"3-4cm","Greg","","",NA,"162","Scarus iseri","Scaridae"
"1176","Striped Parrotfish","2/12/23",3,"Deep",20,"2-3cm","James","","Goldline Blenny",NA,"33","Scarus iseri","Scaridae"
"1177","Striped Parrotfish","2/16/23",6,"Intermediate",215,"<2","Avery","","",NA,"","Scarus iseri","Scaridae"
"1178","Striped Parrotfish","2/16/23",7,"Shallow",1474,"3-4cm","Jordan ","","",NA,"","Scarus iseri","Scaridae"
"1179","Striped Parrotfish","2/18/23",10,"Intermediate",258,"4-5cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1180","Striped Parrotfish","2/25/23",20,"Deep",880,"2-3cm","Darian","","",NA,"","Scarus iseri","Scaridae"
"1181","Striped Parrotfish","2/12/23",2,"Shallow",93,"2-3cm","Madi","","unknown goby",NA,"97","Scarus iseri","Scaridae"
"1182","Striped Parrotfish","2/25/23",21,"Intermediate",603,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1183","Striped Parrotfish","2/18/23",11,"Intermediate",272,"11-15cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1184","Striped Parrotfish","2/21/23",14,"Intermediate",297,"3-4cm","Stef","","",NA,"","Scarus iseri","Scaridae"
"1185","Striped Parrotfish","2/21/23",14,"Intermediate",305,"<2","Kianna","","",NA,"","Scarus iseri","Scaridae"
"1186","Striped Parrotfish","2/25/23",20,"Deep",881,"2-3cm","Darian","","",NA,"","Scarus iseri","Scaridae"
"1187","Striped Parrotfish","2/12/23",2,"Deep",17,"3-4cm","James","","Four-eye Butterflyfish",NA,"30","Scarus iseri","Scaridae"
"1188","Striped Parrotfish","2/16/23",6,"Intermediate",214,"<2","Avery","","",NA,"","Scarus iseri","Scaridae"
"1189","Striped Parrotfish","2/24/23",17,"Intermediate",1035,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1190","Striped Parrotfish","2/16/23",7,"Shallow",1473,"3-4cm","Jordan ","","",NA,"","Scarus iseri","Scaridae"
"1191","Striped Parrotfish","2/25/23",19,"Shallow",627,"2-3cm","Kianna","","",NA,"","Scarus iseri","Scaridae"
"1192","Striped Parrotfish","2/12/23",2,"Shallow",97,"2-3cm","Madi","","Black Bar Soldier",NA,"101","Scarus iseri","Scaridae"
"1193","Striped Parrotfish","2/24/23",16,"Intermediate",984,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1194","Striped Parrotfish","2/12/23",2,"Deep",16,"3-4cm","James","","Dragonet Species",NA,"29","Scarus iseri","Scaridae"
"1195","Striped Parrotfish","2/18/23",11,"Intermediate",271,"6-10cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1196","Striped Parrotfish","2/24/23",17,"Intermediate",1062,"2-3cm","Stefanie","","",NA,"","Scarus iseri","Scaridae"
"1197","Striped Parrotfish","2/12/23",2,"Shallow",100,"2-3cm","Madi","","",NA,"104","Scarus iseri","Scaridae"
"1198","Striped Parrotfish","2/12/23",2,"Deep",19,"4-5cm","James","","Goby Species",NA,"32","Scarus iseri","Scaridae"
"1199","Striped Parrotfish","2/16/23",7,"Deep",1126,"3-4cm","Greg","","",NA,"","Scarus iseri","Scaridae"
"1200","Striped Parrotfish","2/12/23",2,"Shallow",98,"2-3cm","Madi","","",NA,"102","Scarus iseri","Scaridae"
"1201","Striped Parrotfish","2/21/23",13,"Shallow",1344,"3-4cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1202","Striped Parrotfish","2/21/23",13,"Shallow",1343,"3-4cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1203","Striped Parrotfish","2/24/23",17,"Intermediate",1037,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1204","Striped Parrotfish","2/21/23",13,"Shallow",1346,"6-10cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1205","Striped Parrotfish","2/12/23",2,"Shallow",96,"2-3cm","Madi","","Unknown Flounder",NA,"100","Scarus iseri","Scaridae"
"1206","Striped Parrotfish","2/12/23",2,"Shallow",95,"2-3cm","Madi","","Bluehead Wrasse",NA,"99","Scarus iseri","Scaridae"
"1207","Striped Parrotfish","2/24/23",16,"Intermediate",988,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1208","Striped Parrotfish","2/12/23",2,"Deep",15,"3-4cm","James","","Cottonwick Grunt",NA,"28","Scarus iseri","Scaridae"
"1209","Striped Parrotfish","2/24/23",17,"Intermediate",1036,"<2","Karl","","",NA,"","Scarus iseri","Scaridae"
"1210","Striped Parrotfish","2/24/23",17,"Intermediate",1061,"<2","Stefanie","","",NA,"","Scarus iseri","Scaridae"
"1211","Striped Parrotfish","2/12/23",2,"Shallow",99,"2-3cm","Madi","","",NA,"103","Scarus iseri","Scaridae"
"1212","Striped Parrotfish","2/24/23",16,"Intermediate",1016,"4-5cm","Stefanie","","",NA,"","Scarus iseri","Scaridae"
"1213","Striped Parrotfish","2/12/23",2,"Deep",14,"3-4cm","James","","Colon Goby",NA,"27","Scarus iseri","Scaridae"
"1214","Striped Parrotfish","2/21/23",13,"Shallow",1342,"2-3cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1215","Striped Parrotfish","2/24/23",16,"Intermediate",1015,"4-5cm","Stefanie","","",NA,"","Scarus iseri","Scaridae"
"1216","Striped Parrotfish","2/21/23",13,"Shallow",1345,"3-4cm","Madi","","",NA,"","Scarus iseri","Scaridae"
"1217","Striped Parrotfish","2/12/23",2,"Deep",18,"3-4cm","James","","French Grunt",NA,"31","Scarus iseri","Scaridae"
"1218","Tobacco Fish","2/25/23",21,"Deep",685,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1219","Tobacco Fish","2/18/23",9,"Deep",1151,"6-10cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1220","Tobacco Fish","2/25/23",20,"Deep",909,"6-10cm","Greg","","",NA,"","Serranus tabacarius","Serranidae "
"1221","Tobacco Fish","2/16/23",5,"Deep",324,"2-3cm","Avery","","",NA,"","Serranus tabacarius","Serranidae "
"1222","Tobacco Fish","2/18/23",9,"Deep",1150,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1223","Tobacco Fish","2/18/23",8,"Shallow",1487,"<2","Kianna ","","",NA,"","Serranus tabacarius","Serranidae "
"1224","Tobacco Fish","2/18/23",9,"Deep",1152,"6-10cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1225","Tobacco Fish","2/25/23",20,"Deep",391,"6-10cm","Greg","","",NA,"","Serranus tabacarius","Serranidae "
"1226","Tobacco Fish","2/18/23",11,"Deep",1187,"<2","Avery","","",NA,"","Serranus tabacarius","Serranidae "
"1227","Tobacco Fish","2/16/23",6,"Intermediate",217,"<2","Avery","","",NA,"","Serranus tabacarius","Serranidae "
"1228","Tobacco Fish","2/25/23",21,"Deep",684,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1229","Tobacco Fish","2/18/23",11,"Deep",1186,"<2","Avery","","",NA,"","Serranus tabacarius","Serranidae "
"1230","Tobacco Fish","2/12/23",4,"Deep",31,"2-3cm","James","","Jawfish Species",NA,"41","Serranus tabacarius","Serranidae "
"1231","Tobacco Fish","2/18/23",9,"Deep",1149,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1232","Tobacco Fish","2/12/23",3,"Deep",22,"2-3cm","James","","Green Razorfish",NA,"35","Serranus tabacarius","Serranidae "
"1233","Tobacco Fish","2/12/23",3,"Deep",21,"2-3cm","James","","Goldspot Goby",NA,"34","Serranus tabacarius","Serranidae "
"1234","Tobacco Fish","2/26/23",23,"Deep",793,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1235","Tobacco Fish","2/12/23",4,"Deep",113,"<2","Darian ","","",NA,"117","Serranus tabacarius","Serranidae "
"1236","Tobacco Fish","2/26/23",23,"Deep",792,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1237","Tobacco Fish","2/26/23",23,"Deep",791,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1238","Tobacco Fish","2/26/23",23,"Deep",794,"3-4cm","James","","",NA,"","Serranus tabacarius","Serranidae "
"1239","Trumpet","2/16/23",8,"Deep",147,"11-15cm","Darian ","","",NA,"151","Aulostromus maculatus ","Aulostomidae "
"1240","Trumpet","2/12/23",1,"Intermediate",40,"2-3cm","Kianna","cant read fish name","Parrotfish Species",NA,"48","Aulostromus maculatus ","Aulostomidae "
"1241","unknown blenny","2/18/23",10,"Deep",1175,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1242","unknown blenny","2/18/23",10,"Deep",1174,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1243","unknown blenny","2/18/23",10,"Deep",1170,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1244","unknown blenny","2/18/23",10,"Deep",1171,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1245","unknown blenny","2/18/23",10,"Deep",1173,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1246","unknown blenny","2/18/23",10,"Deep",1172,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1247","unknown blenny","2/18/23",10,"Deep",1169,"<2","Sabrina","Unknown Blenny","",NA,"","","Clinidae"
"1248","unknown goby","2/18/23",10,"Deep",1167,"<2","Sabrina","Unknown goby","",NA,"","","Gobiidae"
"1249","unknown goby","2/18/23",10,"Deep",1168,"2-3cm","Sabrina","Unknown goby","",NA,"","","Gobiidae"
"1250","unknown goby","2/18/23",10,"Deep",1166,"<2","Sabrina","Unknown goby","",NA,"","","Gobiidae"
"1251","unknown goby","2/18/23",9,"Intermediate",253,"2-3cm","Sabrina","unknown goby, went into hole","",NA,"","","Gobiidae"
"1252","Yellowhead Jawfish","2/12/23",3,"Deep",24,"<2","James","","Greenblotch Parrotfish",NA,"36","Opistognathus aurifrons","Opistognathidae"
"1253","Yellowhead Wrasse","2/26/23",23,"Intermediate",804,"<2","Stefanie","","yellowhead wrasse",NA,"","Halichoeres garnoti","Labridae"
"1254","Yellowhead Wrasse","2/16/23",7,"Shallow",1440,"4-5cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1255","Yellowhead Wrasse","2/16/23",7,"Shallow",1436,"3-4cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1256","Yellowhead Wrasse","2/16/23",7,"Shallow",1439,"4-5cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1257","Yellowhead Wrasse","2/16/23",7,"Shallow",1438,"4-5cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1258","Yellowhead Wrasse","2/16/23",7,"Shallow",1442,"6-10cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1259","Yellowhead Wrasse","2/16/23",7,"Shallow",1441,"6-10cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1260","Yellowhead Wrasse","2/16/23",7,"Shallow",1437,"3-4cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1261","Yellowhead Wrasse","2/16/23",7,"Shallow",1443,"6-10cm","Stef","Yellowhead wrasse ","",NA,"","Halichoeres garnoti","Labridae"
"1262","Yellowtail Snapper","2/25/23",21,"Deep",703,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1263","Yellowtail Snapper","2/25/23",21,"Deep",704,"3-4cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1264","Yellowtail Snapper","2/18/23",11,"Deep",1191,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1265","Yellowtail Snapper","2/26/23",22,"Deep",844,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1266","Yellowtail Snapper","2/26/23",22,"Deep",827,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1267","Yellowtail Snapper","2/26/23",22,"Deep",825,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1268","Yellowtail Snapper","2/26/23",22,"Deep",828,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1269","Yellowtail Snapper","2/26/23",22,"Deep",857,"3-4cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1270","Yellowtail Snapper","2/25/23",20,"Deep",884,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1271","Yellowtail Snapper","2/21/23",14,"Deep",1312,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1272","Yellowtail Snapper","2/21/23",13,"Deep",1267,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1273","Yellowtail Snapper","2/25/23",20,"Deep",887,"2-3cm","Darian","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1274","Yellowtail Snapper","2/16/23",5,"Deep",330,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1275","Yellowtail Snapper","2/21/23",13,"Deep",1265,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1276","Yellowtail Snapper","2/16/23",5,"Deep",329,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1277","Yellowtail Snapper","2/18/23",11,"Deep",1193,"<2","Avery","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1278","Yellowtail Snapper","2/16/23",8,"Deep",151,"2-3cm","Darian ","","",NA,"155","Ocyurus chrysurus","Lutjanidae"
"1279","Yellowtail Snapper","2/16/23",8,"Deep",161,"4-5cm","Greg","","",NA,"165","Ocyurus chrysurus","Lutjanidae"
"1280","Yellowtail Snapper","2/18/23",11,"Deep",1209,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1281","Yellowtail Snapper","2/26/23",22,"Deep",829,"2-3cm","James","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1282","Yellowtail Snapper","2/26/23",22,"Deep",845,"2-3cm","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1283","Yellowtail Snapper","2/21/23",13,"Deep",1264,"<2","Greg","","",NA,"","Ocyurus chrysurus","Lutjanidae"
"1284","Yellowtail Snapper","2/16/23",8,"Deep",160,"3-4cm","Greg","","",NA,"164","Ocyurus chrysurus","Lutjanidae"
